date_ist,minute_bucket_ist,run_id,symbol,expiry_requested,expiry_used,asof_utc,nse_status,fetch_ms,warnings,spot,atm_strike,step,call_oi_sum,put_oi_sum,call_coi_sum,put_coi_sum,pcr_coi,net_oi,net_coi,call_wall_strike,put_wall_strike
2026-08-20 00:00:00,2026-08-20 10:51:00,97,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:52:00,98,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:53:00,99,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:54:00,100,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:55:00,101,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:56:00,102,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:57:00,103,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:58:00,104,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:59:00,105,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:00:00,106,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:01:00,107,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:02:00,108,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:03:00,109,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:04:00,110,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:05:00,111,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:06:00,112,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:07:00,113,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:08:00,114,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:09:00,115,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:10:00,116,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:11:00,117,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:12:00,118,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:13:00,119,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 11:14:00,120,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
